0000 04-04-03 12:08:15 +27C   250   325   16   7 104-53อา ฯ2
0398 113 092 033 019 255 136 000 004 061 130 213 247 255 080 047 127
0399 069 054 058 009 255 130 000 019 090 110 144 179 255 085 089 180
0400 027 029 079 000 255 142 005 025 118 070 087 147 255 089 125 169
0401 031 010 061 000 255 178 010 017 091 061 095 101 255 098 137 154
0402 081 042 037 000 235 232 017 029 055 023 175 163 255 090 157 180
0403 136 057 034 000 216 255 027 020 063 012 253 187 255 071 198 156
0404 161 054 057 000 208 255 023 014 088 043 255 184 255 057 164 153
0405 191 044 064 000 193 255 013 025 121 105 255 168 246 034 146 168
0406 197 047 081 000 189 255 000 000 114 062 255 173 255 042 121 102
0407 187 047 030 000 181 250 000 000 084 038 255 173 255 074 123 103
0408 175 048 030 000 185 246 000 000 055 058 255 176 255 120 104 089
0409 175 047 053 000 172 247 024 000 085 032 255 172 255 158 172 067
0410 172 074 034 000 163 243 021 000 044 069 255 175 255 169 160 111
0411 174 056 064 000 185 249 022 026 104 038 255 191 255 192 169 174
0412 185 061 137 000 240 255 037 018 187 035 255 197 252 196 201 154
0413 210 059 059 000 255 255 001 014 085 028 255 190 253 197 120 148
0414 225 048 088 000 255 255 001 021 139 019 255 169 255 193 066 182
0415 250 027 255 000 255 255 000 034 255 052 255 131 255 176 067 190
0416 255 000 253 000 255 255 000 034 255 065 255 084 255 138 086 194
0417 255 000 152 000 251 255 000 044 204 021 255 047 255 086 077 215
0418 255 000 128 000 214 255 000 039 177 047 255 026 255 055 100 204
0419 243 006 144 000 224 255 000 031 198 056 255 097 255 056 084 186
0420 222 036 116 000 255 255 000 043 160 084 255 154 255 071 076 218
0421 226 038 046 000 255 255 000 055 075 068 255 155 255 095 110 232
0422 204 037 052 000 255 255 008 040 081 051 255 149 255 138 135 205
0423 167 023 087 000 224 255 000 020 126 056 255 121 255 189 105 163
0424 154 015 063 000 195 255 000 012 096 038 255 110 255 224 085 140
0425 133 022 038 012 167 255 000 014 067 056 249 124 255 242 071 146
0426 119 028 017 000 147 255 000 027 039 052 229 135 255 208 087 178
0427 092 001 000 000 173 236 000 033 015 004 183 079 255 154 083 194
0428 050 000 001 000 209 251 000 036 017 017 126 019 255 124 084 195
0429 069 000 076 000 205 255 000 030 118 016 157 022 255 119 054 183
0430 082 000 159 000 202 255 000 027 217 022 173 048 255 110 097 175
0431 078 000 106 000 182 255 004 018 143 029 164 047 255 103 142 152
0432 066 000 081 000 170 255 000 001 126 034 145 069 255 144 056 118
0433 049 000 169 000 188 255 000 028 228 047 117 078 255 189 068 178
0434 007 018 141 000 219 255 010 033 190 032 057 114 255 230 142 191
0435 000 033 059 000 215 255 015 011 090 025 024 142 255 249 152 134
0436 000 040 126 000 187 255 011 012 177 044 026 158 255 246 141 143
0437 010 043 157 000 163 255 002 007 212 033 063 159 255 223 121 127
0438 027 057 099 000 182 255 002 006 110 084 087 123 255 192 121 070
0439 034 000 081 001 205 255 013 000 117 054 097 120 255 162 148 064
0440 056 000 079 000 249 255 011 005 114 012 134 109 255 144 140 101
0441 087 000 055 000 255 255 018 034 085 021 182 094 255 168 158 199
0442 099 004 094 000 255 236 008 061 138 044 198 135 255 208 140 252
0443 085 004 151 000 255 250 000 053 204 069 175 096 255 236 052 230
0444 101 006 169 000 246 255 000 038 227 105 202 089 255 254 045 202
0445 108 010 147 000 198 255 005 033 199 077 212 098 255 255 128 187
0446 093 014 157 000 206 255 041 022 213 063 187 104 255 255 213 164
0447 070 004 171 000 205 255 048 049 227 088 152 085 255 255 225 225
0448 074 000 115 000 201 255 032 077 158 029 165 024 255 255 190 255
0449 087 000 070 000 223 255 009 098 102 026 186 006 255 255 132 255
0450 099 000 080 000 235 252 000 120 122 049 202 023 255 200 102 255
0451 098 000 130 000 244 255 000 135 179 045 198 068 255 139 070 255
0452 082 008 067 000 229 255 006 136 098 032 171 100 255 109 052 255
0453 069 016 052 000 184 255 000 164 083 049 151 112 255 114 089 255
0454 055 023 098 000 139 230 016 119 142 042 133 127 255 148 156 255
0455 067 023 156 001 168 227 033 083 213 085 154 121 255 173 193 255
0456 061 043 115 000 149 251 013 027 158 038 140 167 255 179 148 169
0457 027 065 134 000 086 255 000 011 184 029 085 203 255 177 113 144
0458 027 056 122 000 089 255 000 032 167 027 087 183 255 184 067 185
0459 020 036 134 000 085 255 000 023 187 048 076 142 255 183 050 164
0460 039 000 181 000 098 255 000 004 239 080 108 061 255 169 049 120
0461 075 000 152 000 093 255 000 000 205 110 166 070 255 163 083 104
0462 095 001 132 000 062 255 000 000 183 046 194 140 255 158 057 064
0463 055 000 169 000 089 255 000 000 229 050 129 126 255 114 067 068
0464 019 010 207 000 088 255 000 000 255 062 071 103 255 095 059 069
0465 000 019 147 000 066 255 000 000 200 104 001 119 255 027 002 066
0466 000 038 084 000 050 255 000 000 120 077 000 155 255 023 001 081
0467 000 074 117 000 047 255 000 000 162 070 027 225 255 028 005 084
0468 000 089 075 000 098 255 000 000 110 043 000 249 255 023 017 081
0469 000 085 068 000 099 255 000 000 100 033 003 240 255 040 023 111
0470 000 065 053 000 044 255 000 003 087 004 042 201 255 085 081 122
0471 019 058 080 000 012 255 000 004 108 006 078 189 255 125 055 130
0472 038 039 090 000 000 255 000 012 134 030 107 153 255 177 049 146
0473 048 055 082 000 032 153 000 000 120 001 122 187 255 234 087 086
0474 061 078 058 000 056 086 007 000 095 007 145 230 255 255 134 101
0475 077 090 057 000 026 108 031 008 089 054 168 252 255 255 188 134
0476 099 082 041 000 034 084 039 035 069 023 199 235 255 245 203 197
0477 114 065 055 000 055 054 032 053 085 008 221 201 255 224 190 233
0478 109 050 057 000 068 093 014 045 093 049 213 176 255 240 141 212
0479 102 033 103 005 115 159 000 026 144 100 201 147 255 252 043 173
0480 080 015 092 000 107 120 000 001 130 069 173 121 255 255 087 111
0481 053 004 059 000 063 037 024 000 095 032 125 089 255 231 178 087
0482 014 000 074 000 029 040 057 000 086 051 065 071 255 225 250 079
0483 000 000 097 000 041 030 073 000 143 060 066 044 255 227 255 091
0484 014 000 178 000 103 030 058 020 243 066 070 029 255 241 245 107
0485 034 000 255 000 140 044 039 000 255 083 101 059 255 241 207 074
0486 050 006 255 000 162 048 036 000 255 028 127 094 255 241 199 109
0487 045 011 209 000 139 076 051 012 255 036 115 102 255 239 232 138
0488 029 014 228 000 098 001 033 007 255 068 088 113 255 229 201 127
0489 034 000 181 000 037 000 000 018 234 041 097 078 255 229 096 101
0490 052 003 206 000 000 010 000 006 255 032 127 088 255 254 093 135
0491 054 000 255 000 000 035 000 037 255 002 128 050 255 255 063 205
0492 052 000 242 000 000 061 013 067 255 019 125 029 255 255 074 255
0493 051 000 144 000 011 091 000 082 201 030 127 030 255 255 061 255
0494 050 000 165 000 000 112 000 073 221 055 125 041 255 255 091 255
0495 058 000 224 000 000 094 012 064 255 022 135 035 255 255 148 254
0496 073 000 251 000 030 042 003 036 255 022 164 013 255 228 117 193
0497 084 000 241 000 076 002 000 055 255 021 179 023 255 192 075 140
0498 083 000 145 000 156 004 000 036 193 027 174 031 255 176 066 215
0499 063 000 078 000 181 076 000 050 115 105 143 052 255 217 064 233
0500 069 000 068 000 153 121 000 050 108 040 149 051 255 254 078 230
0501 053 000 195 000 117 163 003 019 252 080 127 076 255 255 153 160
0502 046 000 239 000 103 191 015 018 255 025 115 068 255 255 152 154
0503 044 000 227 000 093 183 012 000 255 046 114 037 255 241 142 131
0504 034 000 071 000 171 137 000 000 103 027 097 065 255 234 076 104
0505 028 001 135 029 241 129 000 000 190 052 071 079 255 253 041 108
0506 000 063 244 000 234 174 000 010 255 079 016 061 255 255 068 136
0507 000 001 243 000 172 191 000 008 255 039 023 081 255 249 098 131
0508 000 043 193 000 077 138 007 007 252 038 021 167 255 205 140 135
0509 000 076 212 000 078 077 011 007 254 062 039 225 255 178 131 132
0510 006 072 103 000 096 071 000 004 174 070 045 216 255 185 104 125
0511 029 025 063 000 111 096 011 009 093 082 092 129 255 217 140 134
0512 049 000 140 000 158 102 000 000 196 074 120 058 255 241 111 101
0513 014 000 147 000 182 070 000 000 195 066 110 067 255 229 071 061
0514 035 000 103 003 190 043 000 000 154 101 102 067 255 200 054 079
0515 060 000 249 014 222 034 000 000 255 122 139 073 255 178 050 139
0516 086 000 255 004 227 041 000 003 255 091 181 063 255 164 035 119
0517 104 000 255 024 201 021 000 002 255 144 208 050 255 170 058 114
0518 109 000 215 023 181 063 000 000 255 134 213 049 255 177 103 087
0519 095 000 145 003 169 075 000 005 195 083 192 043 255 183 087 125
0520 073 000 103 000 158 059 000 019 152 072 156 045 255 171 108 157
0521 052 015 134 000 166 076 000 029 182 043 127 133 255 128 045 182
0522 052 044 107 000 177 109 000 017 155 082 125 220 255 104 056 152
0523 054 047 128 004 165 125 000 003 173 097 126 247 255 100 080 116
0524 028 052 105 003 164 136 000 004 150 095 086 255 255 112 079 124
0525 000 054 125 000 189 143 003 043 174 078 081 255 255 135 119 216
0526 000 024 115 000 195 203 002 055 162 034 001 211 255 160 084 236
0527 021 000 115 000 177 255 000 031 171 059 061 102 255 191 069 183
0528 029 000 132 000 162 255 000 024 186 048 095 061 255 188 069 170
0529 065 001 191 000 159 255 000 034 250 033 146 081 255 226 056 210
0530 096 006 110 000 157 234 002 020 156 020 200 091 255 245 051 175
0531 117 000 118 000 167 182 000 010 165 062 229 039 255 217 049 134
0532 113 063 187 000 167 145 000 000 246 058 220 000 239 178 054 105
0533 093 000 198 000 153 112 000 063 250 066 188 024 155 143 025 087
0534 061 000 113 000 110 127 000 019 157 048 136 003 121 154 018 165
0535 033 000 066 000 097 152 000 044 102 084 104 005 124 183 026 213
0536 001 000 148 000 131 159 000 020 206 084 040 057 156 198 069 157
0537 000 000 190 000 141 166 000 000 246 070 001 063 191 192 067 106
0538 000 000 075 000 131 169 000 000 108 086 000 076 254 170 087 052
0539 000 000 121 002 120 157 000 000 173 092 002 063 255 164 076 066
0540 000 000 243 000 103 138 000 000 255 088 024 021 255 163 035 121
0541 000 000 251 000 048 129 000 000 255 049 091 017 255 156 044 097
0542 000 000 217 000 053 128 000 000 255 039 040 042 255 147 049 093
0543 000 003 149 000 123 126 000 000 202 047 035 104 255 143 051 104
0544 006 000 135 000 157 117 000 001 203 034 059 142 255 164 070 120
0545 023 021 115 000 186 126 000 025 162 060 081 179 255 175 071 171
0546 017 031 107 000 195 122 000 026 149 049 067 199 255 152 090 170
0547 000 030 147 000 163 124 000 009 203 046 013 191 255 117 060 133
0548 000 016 205 000 123 153 000 022 255 064 022 143 255 129 083 162
0549 001 021 138 000 083 155 000 005 189 096 048 122 255 145 078 140
0550 004 042 129 000 090 147 000 004 178 087 054 164 255 158 067 125
0551 000 076 124 000 094 150 000 011 191 099 039 228 255 200 087 141
0552 001 084 167 000 069 138 000 004 224 041 047 243 255 233 092 120
0553 040 061 119 000 072 148 000 004 163 045 109 212 255 238 077 154
0554 055 047 104 000 073 184 000 009 149 050 133 173 255 205 068 140
0555 053 065 194 000 063 178 000 048 250 042 126 209 255 178 082 226
0556 050 064 255 000 077 155 000 069 255 053 121 206 255 174 101 255
0557 044 044 249 000 121 112 000 065 255 088 110 161 255 180 107 255
0558 018 032 255 000 124 082 000 066 255 063 073 139 255 204 113 255
0559 028 035 255 002 126 090 000 048 255 096 086 158 255 234 053 224
0560 018 039 203 000 143 114 003 052 254 064 073 173 255 253 047 237
0561 002 057 209 000 160 111 000 039 255 108 050 186 255 255 077 206
0562 000 066 230 000 160 086 000 015 255 074 036 209 255 255 110 150
0563 000 064 186 005 162 084 000 000 241 102 016 209 255 252 110 112
0564 000 026 113 025 100 113 000 002 159 142 008 149 255 215 124 120
0565 000 000 079 000 046 125 000 027 115 056 039 107 255 190 114 179
0566 000 025 094 000 101 074 012 049 136 025 011 131 255 194 144 231
0567 000 047 121 000 152 025 014 057 169 055 008 174 255 210 144 242
0568 018 073 075 063 133 029 000 048 109 069 079 231 255 188 102 221
0569 074 082 063 000 096 068 000 037 099 080 164 255 255 189 072 198
0570 099 068 094 000 118 081 000 025 147 063 198 255 255 200 042 171
0571 105 027 255 063 128 048 000 051 255 017 206 246 255 219 111 230
0572 057 000 225 000 115 081 020 084 255 035 129 104 255 230 150 255
0573 039 016 179 001 091 171 022 065 235 093 089 113 255 223 170 255
0574 023 056 101 000 046 202 037 065 143 061 080 194 255 203 200 255
0575 003 084 089 000 017 176 026 055 128 030 048 246 255 204 175 235
0576 005 111 172 000 014 107 000 038 231 043 056 255 255 243 102 202
0577 028 116 216 000 058 068 000 027 255 033 088 255 255 255 072 175
0578 017 116 199 000 052 040 000 021 252 043 072 255 255 255 074 167
0579 014 116 156 004 046 019 000 037 213 115 081 255 255 255 071 205
0580 022 109 191 017 020 063 000 039 246 124 080 255 255 232 117 208
0581 022 106 129 000 011 036 000 045 173 079 079 255 255 212 095 223
0582 027 092 110 000 064 034 000 060 154 090 089 251 255 191 098 252
0583 025 074 077 000 062 012 000 080 113 069 084 225 255 167 091 255
0584 005 058 190 000 001 000 000 086 248 072 053 194 255 154 057 255
0585 009 047 231 000 027 000 000 082 255 077 056 167 255 148 038 255
0586 015 035 186 020 038 000 000 068 242 136 067 144 255 151 032 255
0587 002 006 183 007 021 000 000 048 242 101 048 092 255 163 077 224
0588 000 001 135 000 060 070 000 042 183 068 045 083 255 190 094 209
0589 017 000 083 000 063 103 006 072 118 044 072 098 255 228 135 255
0590 015 000 071 000 013 100 010 088 144 059 073 109 255 255 140 255
0591 015 000 101 000 000 076 005 103 145 053 068 095 255 255 128 255
0592 006 000 101 000 052 085 009 100 150 033 045 069 255 255 135 255
0593 000 015 140 000 043 104 017 075 193 047 045 174 218 234 154 255
0594 000 065 119 001 052 148 010 064 188 095 013 255 148 156 142 205
0595 000 093 166 003 067 189 035 050 222 110 009 255 156 110 200 234
0596 000 122 152 000 049 254 061 087 202 047 043 255 253 072 254 255
0597 005 152 119 000 024 251 055 096 166 084 052 255 255 078 240 255
0598 013 160 074 009 031 215 017 106 108 110 070 255 255 118 155 255
0599 040 151 158 007 044 184 021 114 220 104 112 255 255 172 162 255
0600 077 122 253 000 045 176 008 116 255 035 097 255 255 159 137 255
0601 006 083 221 000 000 171 000 098 255 047 056 255 255 115 104 255
0602 001 053 154 000 030 171 001 076 204 080 043 250 255 094 115 255
0603 000 021 063 000 005 207 002 062 096 061 039 193 255 122 119 251
0604 010 010 150 000 019 246 007 069 211 045 064 169 255 175 130 255
0605 017 031 219 000 065 254 000 072 255 040 117 182 255 191 117 255
0606 003 033 096 000 077 255 000 052 135 058 045 173 255 167 068 227
0607 025 030 048 004 055 233 000 001 098 097 102 217 255 131 034 115
0608 058 041 063 001 061 205 000 005 096 089 164 246 255 113 058 123
0609 101 060 086 000 050 172 000 002 127 071 204 255 255 091 089 114
0610 088 058 109 000 014 178 000 019 154 059 176 255 255 089 055 164
0611 050 061 144 000 000 187 000 030 193 037 120 255 255 136 059 184
0612 050 065 140 000 029 182 000 018 198 052 120 255 255 175 077 156
0613 010 044 110 000 057 153 014 007 159 090 058 241 255 230 144 129
0614 034 019 036 000 036 128 020 008 074 085 102 199 255 255 160 136
0615 062 005 020 000 007 110 009 006 067 088 144 178 255 255 132 123
0616 068 000 058 000 003 110 000 027 130 051 148 207 255 231 115 177
0617 041 000 213 006 055 138 019 037 255 103 109 248 255 207 159 197
0618 016 020 235 004 106 219 025 022 255 117 112 254 255 199 172 165
0619 000 064 185 011 149 255 008 010 242 114 043 253 255 211 134 141
0620 026 088 095 000 190 255 000 011 110 083 086 255 255 233 056 141
0621 029 091 146 000 186 211 000 058 202 058 093 255 255 228 076 137
0622 039 099 253 000 151 181 000 001 255 045 105 255 255 219 108 117
0623 016 116 152 000 135 169 000 022 195 085 066 255 255 198 083 166
0624 000 116 077 000 090 155 000 011 118 053 055 255 255 185 085 140
0625 000 095 159 000 040 126 000 023 214 115 000 255 255 172 090 164
0626 063 076 227 017 028 102 000 015 255 125 039 255 255 212 109 174
0627 000 060 255 001 025 137 000 007 255 083 050 255 255 251 082 140
0628 000 044 220 000 027 190 000 001 255 053 053 255 255 255 027 151
0629 000 050 199 000 054 208 000 026 251 062 055 243 255 255 067 177
0630 000 057 123 014 039 216 000 039 174 120 041 213 255 255 077 206
0631 023 041 166 000 012 231 000 034 231 078 082 156 255 255 060 194
0632 097 020 172 013 002 243 000 034 231 119 114 117 255 255 031 194
0633 054 010 118 011 000 248 000 053 160 113 129 098 255 255 046 240
0634 066 019 088 000 000 229 000 074 131 061 146 127 255 223 059 255
0635 055 041 072 000 071 181 000 086 106 052 129 218 255 199 028 255
0636 031 062 073 000 159 166 002 088 095 076 080 255 255 231 042 255
0637 046 081 058 005 179 172 000 085 089 102 120 255 238 253 041 255
0638 079 102 099 015 140 183 000 052 149 126 168 255 223 255 029 228
0639 064 110 094 066 101 216 000 009 135 231 141 255 225 255 053 129
0640 042 104 097 053 134 212 000 013 177 197 109 255 249 255 075 143
0641 030 101 114 000 163 201 000 024 149 062 091 255 255 219 061 170
0642 018 097 136 000 118 211 000 051 185 061 071 255 254 201 045 233
0643 000 085 177 000 096 220 000 056 239 053 030 248 251 191 030 237
0644 000 062 255 000 078 198 000 038 255 050 034 226 254 185 042 199
0645 000 041 164 000 014 177 000 040 214 055 030 225 253 174 047 208
0646 038 035 124 008 000 186 000 043 174 109 061 226 246 155 077 214
0647 013 033 133 076 000 178 000 024 183 125 073 201 239 150 077 170
0648 003 025 217 000 044 135 000 008 255 084 049 132 247 147 150 132
0649 000 000 216 000 068 137 027 013 255 056 043 040 255 136 180 147
0650 000 000 167 000 039 176 026 034 221 060 037 043 255 125 178 194
0651 003 000 187 000 033 191 006 054 246 044 051 015 255 123 117 228
0652 008 003 171 001 056 179 000 042 225 090 060 050 255 128 079 210
0653 006 013 098 027 065 145 003 024 135 146 056 132 255 132 125 165
0654 000 038 115 000 000 082 000 020 163 057 020 208 255 129 064 164
0655 009 044 091 005 006 035 003 058 129 111 059 215 255 133 129 248
0656 029 045 067 000 040 023 033 079 102 103 091 193 255 144 194 255
0657 032 046 095 000 050 037 038 075 135 102 095 166 255 158 216 255
0658 023 040 086 000 038 090 016 054 126 078 064 163 255 171 146 235
0659 000 060 104 000 049 148 018 048 143 055 035 200 255 197 160 203
0660 000 052 044 000 043 194 029 051 073 057 047 187 246 233 190 231
0661 016 048 056 000 041 207 029 049 088 049 073 178 234 254 182 228
0662 055 040 094 000 065 185 003 038 140 043 133 163 222 255 117 199
0663 081 029 106 000 076 121 003 031 150 040 171 151 222 255 117 204
0664 084 025 088 000 089 085 000 036 128 045 175 139 237 255 106 195
0665 064 021 124 000 106 053 000 033 173 104 146 121 255 219 075 188
0666 038 032 112 021 062 080 000 008 157 140 103 146 255 156 055 129
0667 013 080 165 037 040 101 000 000 187 168 063 242 255 150 052 099
0668 000 117 125 049 007 076 000 000 171 190 038 255 255 174 066 101
0669 000 113 121 033 000 035 001 000 170 156 006 255 255 189 116 095
0670 000 075 123 000 020 038 000 000 174 071 000 255 255 146 080 109
0671 005 004 165 000 044 124 000 000 220 068 000 129 255 053 018 106
0672 000 012 069 000 055 156 000 000 098 063 000 108 255 036 020 105
0673 000 052 037 000 048 131 000 005 112 043 015 185 255 055 056 131
0674 000 060 027 002 045 110 000 081 055 097 017 199 255 055 068 166
0675 051 084 065 024 084 131 000 046 096 143 058 247 255 044 066 220
0676 007 109 106 000 065 173 000 080 150 082 073 255 255 056 059 255
0677 000 119 056 000 014 188 000 094 087 039 070 255 255 113 056 255
0678 000 086 099 000 030 187 000 086 140 073 078 253 255 169 085 255
0679 000 004 090 000 048 158 000 061 131 081 048 115 255 226 100 251
0680 000 000 115 000 046 127 000 078 166 064 035 047 255 205 096 255
0681 000 014 136 000 056 111 000 074 189 069 044 117 255 176 056 255
0682 026 082 185 000 047 093 000 046 245 045 088 244 255 129 073 218
0683 071 117 173 000 023 045 000 020 229 097 156 255 255 091 093 166
0684 104 126 112 000 021 024 000 037 156 072 209 255 255 062 136 198
0685 117 100 057 002 027 000 000 049 089 096 225 255 255 072 070 224
0686 108 084 048 009 053 008 000 038 075 109 210 241 255 102 084 197
0687 081 074 040 007 017 036 000 030 068 103 168 227 255 162 060 179
0688 064 080 048 000 018 067 000 022 080 087 141 237 255 195 053 171
0689 049 108 004 022 053 106 000 035 032 135 119 255 255 188 065 200
0690 064 113 023 005 066 114 000 072 093 062 145 255 255 164 086 255
0691 088 090 042 004 061 099 000 109 058 102 184 244 255 161 041 255
0692 128 035 116 018 031 078 000 134 163 131 245 141 255 156 059 255
0693 145 021 128 033 000 065 000 119 173 157 255 125 255 107 056 255
0694 143 050 122 043 000 082 004 095 170 183 255 182 255 051 040 255
0695 130 060 092 023 000 101 000 081 128 136 245 200 255 042 051 255
0696 097 051 035 031 025 125 000 061 069 160 197 219 255 066 045 249
0697 065 034 064 022 076 144 000 056 098 134 139 243 255 120 083 243
0698 030 028 144 001 091 199 013 074 200 094 089 242 255 193 151 255
0699 000 031 159 000 085 188 030 065 212 044 040 195 255 216 190 254
0700 001 029 168 000 071 156 026 041 226 086 048 170 255 200 181 221
0701 023 009 204 000 070 107 011 037 255 029 084 121 255 168 140 207
0702 042 027 123 000 077 098 007 063 164 074 113 139 255 147 127 254
0703 081 065 030 000 079 102 013 082 052 065 172 207 255 118 163 255
0704 081 085 033 000 086 084 012 087 108 079 168 245 255 097 172 255
0705 052 088 114 000 084 015 000 090 165 051 124 250 255 088 105 255
0706 028 077 047 000 055 029 004 065 073 066 087 228 255 117 123 252
0707 012 071 047 008 116 060 000 018 081 109 064 212 255 149 087 152
0708 001 062 121 008 165 012 000 017 171 111 041 199 255 142 058 086
0709 000 055 083 001 179 000 000 000 116 088 024 184 255 126 078 056
0710 000 052 097 000 118 003 000 000 142 047 041 177 255 103 073 066
0711 014 034 135 000 050 016 000 000 185 057 068 141 255 118 077 060
0712 041 022 151 000 056 017 000 001 206 084 110 117 255 151 113 115
0713 057 010 174 000 083 017 011 008 232 073 132 107 255 166 151 130
0714 071 039 039 003 089 005 023 030 072 096 154 157 255 201 168 190
0715 071 064 026 000 023 009 000 047 053 048 154 203 255 221 104 220
0716 058 060 075 032 011 053 000 035 114 163 132 192 255 235 049 194
0717 026 016 108 029 059 095 000 025 148 141 091 106 255 228 066 167
0718 002 000 002 000 069 067 000 024 039 073 047 061 255 189 099 172
0719 000 034 021 000 075 042 005 043 077 038 027 100 255 159 129 218
0720 000 013 048 000 088 021 020 081 079 060 037 108 255 120 161 255
0721 030 026 077 000 037 000 003 091 111 084 095 129 255 082 120 255
0722 058 006 084 000 084 005 000 083 124 116 135 089 255 052 052 255
0723 056 003 094 014 130 035 000 069 135 151 130 085 255 043 079 255
0724 035 009 070 011 110 020 000 032 107 111 096 098 255 048 070 183
0725 029 020 093 000 060 000 000 033 132 046 091 118 255 076 114 192
0726 018 017 006 001 030 064 000 024 057 093 070 127 255 131 044 170
0727 000 010 032 000 032 083 000 012 065 088 043 098 255 169 034 148
0728 000 007 126 000 020 038 000 026 176 067 032 119 255 189 081 178
0729 000 020 110 000 006 000 018 044 158 032 045 123 255 203 166 223
0730 047 029 141 000 024 000 044 046 192 046 121 211 255 206 224 221
0731 082 025 085 004 011 000 032 052 122 101 172 226 255 194 188 234
0732 097 020 061 000 015 000 022 062 071 073 198 174 255 175 166 254
0733 112 005 058 001 051 000 002 074 084 067 220 089 255 133 117 255
0734 072 014 024 000 004 002 014 056 098 041 155 113 255 089 122 242
0735 034 035 108 014 024 041 023 022 157 125 098 144 255 055 170 166
0736 064 017 130 017 073 052 022 031 178 123 117 116 255 029 166 186
0737 055 052 099 000 049 065 015 041 145 078 129 183 255 026 173 208
0738 051 087 072 013 007 093 000 029 143 132 122 250 255 026 088 179
0739 054 094 127 009 026 104 000 026 179 115 132 254 255 029 054 175
0740 072 081 095 000 061 087 000 038 129 062 164 233 255 031 084 204
0741 113 066 020 001 056 067 000 082 043 086 225 207 255 065 093 255
0742 139 079 039 028 000 028 002 105 068 151 255 236 255 094 119 255
0743 140 093 094 021 000 094 026 081 139 136 255 254 255 089 189 255
0744 130 073 135 077 025 132 050 078 185 250 246 218 255 091 237 255
0745 122 073 080 104 018 113 069 075 114 255 235 225 255 097 255 255
0746 108 087 103 033 063 123 081 046 149 152 213 249 255 104 255 215
0747 101 065 119 016 010 104 072 027 166 124 200 203 255 079 255 176
0748 098 014 159 000 007 055 052 039 215 083 196 099 255 043 231 204
0749 088 000 123 013 035 049 000 043 170 119 182 066 255 046 079 212
0750 075 000 102 038 065 049 016 055 144 169 163 102 255 046 088 243
0751 046 000 090 025 065 039 010 074 130 143 115 136 255 047 141 255
0752 008 024 132 000 042 033 012 086 181 072 057 149 255 049 150 255
0753 000 062 094 000 038 027 005 086 136 053 043 199 233 036 127 255
0754 022 069 073 000 045 011 000 073 112 057 082 211 170 022 074 255
0755 044 046 112 000 038 032 000 057 158 079 105 166 211 024 092 241
0756 020 017 064 012 018 068 000 031 094 122 090 108 255 026 112 181
0757 009 001 034 047 031 072 001 010 067 194 059 073 255 066 119 135
0758 016 004 031 065 017 065 000 004 072 222 108 087 255 125 103 154
0759 014 008 072 043 019 052 003 049 110 157 065 133 255 163 117 229
0760 000 000 067 014 051 036 006 066 103 118 012 181 255 163 128 255
0761 000 000 116 001 053 042 003 063 164 088 005 193 255 160 119 249
0762 000 012 114 000 076 067 009 018 184 051 009 160 255 137 142 155
0763 062 002 113 000 054 059 009 024 159 063 050 094 255 128 138 172
0764 021 029 123 000 001 030 000 075 169 051 082 140 255 124 071 245
0765 042 063 068 000 001 000 000 061 105 044 107 202 255 120 083 254
0766 028 071 088 000 023 001 001 056 126 078 088 212 255 124 115 241
0767 017 059 064 000 055 023 015 045 100 062 056 189 255 145 152 217
0768 005 048 017 000 072 043 019 045 059 065 057 176 255 180 161 213
0769 028 051 089 000 022 038 016 018 131 048 089 184 255 195 153 196
0770 011 064 120 000 071 050 020 000 164 041 060 207 255 166 164 140
0771 027 066 079 000 069 063 015 034 115 054 092 204 255 133 149 203
0772 061 068 130 000 008 099 000 061 129 056 139 172 255 087 056 252
0773 052 008 084 000 000 067 000 081 154 078 123 092 255 088 041 255
0774 036 000 094 000 000 015 000 084 125 077 098 066 255 106 050 255
0775 011 002 065 002 017 006 000 076 106 099 063 081 255 137 053 255
0776 029 000 079 017 000 010 020 054 116 123 066 069 255 149 033 237
0777 000 000 115 003 021 021 000 043 162 096 015 064 255 144 052 213
0778 000 047 140 029 012 046 000 054 190 152 036 175 255 129 096 244
0779 000 069 107 030 000 090 010 070 150 153 046 212 255 107 139 255
0780 019 064 046 017 016 109 013 070 113 128 087 219 255 099 146 255
0781 030 077 067 000 094 105 000 058 078 071 091 254 255 100 086 243
0782 018 109 023 000 091 048 000 054 086 071 084 255 255 102 029 237
0783 005 115 014 000 066 043 000 049 045 050 067 255 255 101 058 224
0784 018 095 034 000 056 095 000 021 119 038 073 253 255 099 073 159
0785 017 057 057 003 087 064 000 000 090 096 070 188 255 093 067 091
0786 000 035 048 030 086 074 000 002 075 151 044 144 255 097 080 117
0787 003 025 050 003 037 106 000 005 087 092 053 129 255 140 059 128
0788 029 005 050 000 075 094 000 031 081 062 091 093 255 180 112 190
0789 062 000 048 014 098 111 008 053 079 119 143 078 255 186 136 234
0790 085 005 085 007 114 147 004 060 120 105 178 081 255 184 155 250
0791 083 000 088 002 075 160 000 054 125 092 172 073 255 181 118 239
0792 053 000 129 000 000 148 008 027 179 126 124 024 255 174 135 171
0793 015 000 101 000 000 148 000 000 143 059 065 054 255 154 101 107
0794 021 005 171 000 008 163 000 023 232 064 037 082 255 139 095 173
0795 012 008 166 000 000 140 000 071 221 084 068 092 255 122 044 255
